asset_id,window_start_ms,label_health_level_mean,label_health_level_std,label_health_level_min,label_health_level_max,label_health_level_p95,load_mean,load_std,load_min,load_max,load_p95,motor_current_a_mean,motor_current_a_std,motor_current_a_min,motor_current_a_max,motor_current_a_p95,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_p95,temp_c_mean,temp_c_std,temp_c_min,temp_c_max,temp_c_p95,vib_rms_mean,vib_rms_std,vib_rms_min,vib_rms_max,vib_rms_p95,temp_c_slope,vib_rms_slope,motor_current_a_slope,temp_c_delta,vib_rms_delta,motor_current_a_delta,rpm_delta,vib_rms_norm,y
PUMP-001,1779675840000,0.0,0.0,0.0,0.0,0.0,0.5519263278829297,0.021146885403199547,0.5066028545064772,0.6091677435527062,0.5896227233429226,23.920971250210165,0.5197614740202621,22.631520771596527,25.032604693458374,24.80041366118434,2001.1707193387488,14.972250437094864,1962.473977120786,2028.4188132826423,2023.9035340113337,39.770690443558784,0.7629826195644418,37.87086711652056,41.660096968330954,41.161975118233876,2.105731330012981,0.08432404985520973,1.8935317204533393,2.33073551995463,2.2345107329967764,0.014820207677979638,-0.0006454816975400502,-0.0037779181312838075,1.3845216751589646,0.021365117017006163,0.08547246946734433,-1.1859583362963804,1.0522491946412185,0
PUMP-001,1779675900000,0.0,0.0,0.0,0.0,0.0,0.5495027583350507,0.020300662143562506,0.5021863616002887,0.5904047881071032,0.5889059713247502,23.965470615068934,0.5744535035557763,22.435291452887835,25.24507976951162,24.847582292544484,2001.6351388185979,13.60349201492297,1972.2770981454112,2029.2232592181888,2023.4553422918611,40.96502390820855,0.7641028360735931,39.00011981509704,42.941076186693856,42.220266585997,2.100080370192288,0.09722289896875692,1.861504379588426,2.321339257865435,2.2695988991223053,0.018975166312248614,0.0001313970139838251,-0.0024707070652098036,1.194333464649766,-0.005650959820692858,0.04449936485876904,0.4644194798490844,1.049181881494103,0
PUMP-001,1779675960000,0.0,0.0,0.0,0.0,0.0,0.5521331781047426,0.019726411859404713,0.5068508692860834,0.5962092028573598,0.5844428410278959,23.987164293515164,0.5349874548520926,22.372460417026925,25.243876501546193,24.835767766179895,2003.1273263226888,15.425963674655202,1963.1253867317137,2040.3647198339363,2026.7083020275272,42.01209396912767,0.6848651145562658,40.33298051743556,43.84412220247808,43.019217280160575,2.109009209829812,0.08064714694606491,1.932676782130574,2.3099563138349377,2.2357248161705923,0.004866398905410377,9.503658936117808e-05,-0.0006698530611308878,1.0470700609191184,0.008928839637524,0.021693678446229825,1.4921875040909072,1.0528577635869678,0
PUMP-001,1779676020000,0.0,0.0,0.0,0.0,0.0,0.5491662029142357,0.019900301025352365,0.4887497652891451,0.5983717321709676,0.5788525849809455,23.955962367583037,0.6145430459764583,22.33184472813672,25.54057954949174,24.851921809911047,1999.136772025188,15.42135473581784,1961.4719771602888,2031.0798323890924,2022.4835047893566,42.5489469613996,0.7262219862526734,41.179030452919015,44.04877788904358,43.8365942004717,2.1175501204783247,0.07549733207545538,1.975758049912142,2.364942301001663,2.2190902635305796,0.011529895080177554,0.00028253667332568195,0.007939134212894895,0.5368529922719318,0.00854091064851259,-0.031201925932126784,-3.990554297500694,1.0592317098451807,0
PUMP-001,1779676080000,0.0,0.0,0.0,0.0,0.0,0.552699902193201,0.017808432601673366,0.5069153163521052,0.5934984357743014,0.5797540701418851,24.130482298850445,0.47115230690542,23.148148069185872,25.391453715262557,25.003918716927554,1999.7707614378692,11.940649966709621,1973.9672560562376,2031.172767196819,2023.8450833471438,42.6511031735103,0.6782375714067885,41.19567207834789,44.32517974959647,43.797917409991506,2.11667137436441,0.09666591744853059,1.8471692048344133,2.337680689003389,2.2629266788113154,-0.005684864164457499,-0.0004920274728031419,-0.002894895174167035,0.10215621211069958,-0.0008787461139148078,0.17451993126740817,0.6339894126811032,1.0584564774744534,0
PUMP-001,1779676140000,0.0,0.0,0.0,0.0,0.0,0.6198692780880731,0.10307857324088152,0.5045390200233382,0.7879711832350245,0.7758998149786507,25.708431947070114,2.645419035969758,22.548098114432655,30.043299396442617,29.59277486306198,2208.765791598128,290.4000353057661,1964.5486185194131,2630.6564408220065,2613.4737600242124,44.17074295215985,2.604874718366461,40.760239850105584,48.58270480361366,48.31870496176292,2.204167317984904,0.14600493850225132,1.9588625799692605,2.5441962897334824,2.4566523898015666,0.11137959871213843,0.005459008033379393,0.11803638666178992,1.5196397786495481,0.08749594362049429,1.5779496482196684,208.99503016025892,0.9979176282300514,0
PUMP-001,1779676200000,0.0,0.0,0.0,0.0,0.0,0.7570432427555721,0.023203770950543937,0.7125581844239413,0.8020245556059588,0.7934144174075362,29.640586171448003,2.0963715234405176,28.25962013986408,44.69390434205771,30.553912041092936,2596.8081089926263,17.725672211757605,2557.564917128976,2635.815965864758,2624.6328834224264,46.82014104401483,0.7761346910227336,44.94717886482819,48.38829093788473,48.018416671221715,2.4497860028410177,0.5631153206833321,2.221496458501142,6.69264116472144,2.503466247802865,-0.011656438472078113,0.00715895850041869,0.030848306072202847,2.6493980918549838,0.2456186848561135,3.9321542243778893,388.04231739449824,0.9433831675795981,0
PUMP-001,1779676260000,0.0,0.0,0.0,0.0,0.0,0.7475035463933392,0.02065412486614616,0.7033170567662103,0.7930723961055005,0.781814166008955,29.170897628308015,0.5530096922945943,28.015598584696388,30.463323498816333,30.117692164631276,2601.4260255014738,16.564424641136366,2558.886120473366,2635.095753457401,2632.043166151679,45.80959616014662,0.8559778181687901,43.48484789035749,47.82889818557161,47.317209229472105,2.4325951198960327,0.09173157866654107,2.2626501673620245,2.6846817740614237,2.589795446300298,-0.022084216075994978,0.0009483963186605535,0.0010993381327890825,-1.0105448838682136,-0.017190882944984942,-0.46968854313998776,4.617916508847429,0.9351002722927061,0
PUMP-001,1779676320000,0.0,0.0,0.0,0.0,0.0,0.7531207818653464,0.02144040926793333,0.7033797967829563,0.8094849475331617,0.7862656149409928,29.48578324863582,0.5708119501648348,28.23254369584216,30.78570705616008,30.450326434208655,2599.746746918671,13.780239717567337,2574.531503783075,2627.7549349444716,2621.2332782069698,45.05557927492407,0.6814167204373714,43.44005923287032,46.52545166619721,46.05439079159366,2.4721313620425076,0.10017774774170662,2.2910085162591893,2.7608257726323124,2.6369387548793957,-0.011156850494857972,-0.00044217317270622207,0.0024699367509920505,-0.7540168852225477,0.03953624214647489,0.31488562032780365,-1.6792785828029082,0.9509120125106677,0
PUMP-001,1779676380000,0.0,0.0,0.0,0.0,0.0,0.7472219614423751,0.018896530665606613,0.7020362897998526,0.7843407245225624,0.7799259956959019,29.484264572480086,0.5301092721448973,28.337793965015624,30.58652821720611,30.350281549843352,2598.9185647914483,16.08310348240393,2563.0877818785084,2634.690335696513,2623.0740725727737,43.96155538153195,0.8137470029135254,41.67904372760174,45.7189192537021,45.124635501777405,2.5176558766603225,0.08887168447383911,2.294937921322055,2.6993679366600833,2.6590771988474606,-0.023842214156367274,0.0011802188581016297,-0.0016622094039705107,-1.0940238933921194,0.045524514617814926,-0.0015186761557330897,-0.8281821272225898,0.968731741746826,0
PUMP-001,1779676440000,0.0,0.0,0.0,0.0,0.0,0.7527421606191579,0.019178113205147063,0.7143934984215029,0.8013939926416913,0.7829171771299659,29.713224273938092,0.5370758776317514,28.5059113766336,30.933670217420293,30.531027879611674,2602.65618853803,15.523599117412537,2563.1665696728364,2634.8606975978055,2625.7729825304773,43.69922913663401,0.7787543737394175,41.97581729804713,45.57020287440992,44.89758293217235,2.529145148906628,0.09087022726293949,2.356136071420664,2.7201033171241926,2.665208834893528,4.986203738717705e-05,0.0008707457688760949,0.005397339313652114,-0.26232624489794176,0.011489272246305582,0.22895970145800604,3.737623746581903,0.9717550048638194,0
PUMP-001,1779676500000,0.0,0.0,0.0,0.0,0.0,0.7494554769545402,0.022773624065196785,0.6828957285549612,0.8022960960162964,0.7761058001200671,29.761711909509447,0.6151518982476207,28.168667806219943,31.07702631128399,30.607217443946865,2599.5548994681453,15.757480196573628,2553.3307982489578,2623.011263808891,2622.0519513906565,43.386893433325945,0.9166857160083263,41.47977934809573,45.15899687654603,44.92709920097276,2.5473197029628887,0.11208102655207233,2.2871116442699364,2.84446849548639,2.719736429666322,-0.003641760321760687,0.0019257437069725956,-0.0025944070666621007,-0.31233570330806515,0.01817455405626056,0.04848763557135527,-3.1012890698848423,0.9799057229290803,0
PUMP-001,1779676560000,0.0,0.0,0.0,0.0,0.0,0.7552288094815995,0.021187577484706812,0.6938184504417698,0.8143537021476304,0.7844901642310602,30.023729734158906,0.6598468684847311,28.36342258828328,31.785545339798563,31.005141854356722,2603.1160849153016,14.08670435266251,2573.6033420623303,2633.238870525651,2623.7610267040445,43.934359384834856,0.9406119827415621,41.89997253634551,45.80541847370131,45.24774456811615,2.5945891410050725,0.0891443528236938,2.405310296919557,2.780632430437854,2.7487324630755268,0.022276709098438763,0.0007162968308672597,0.00972517942299967,0.5474659515089115,0.047269438042183864,0.2620178246494582,3.5611854471562765,0.996723949160932,0
PUMP-001,1779676620000,0.0,0.0,0.0,0.0,0.0,0.7490537454483157,0.01750004241232563,0.7091993518306453,0.7867087504983723,0.7763179943764649,29.944823289470484,0.5221204190251232,28.85069685015841,31.16420454064264,30.77807811293099,2602.715922101269,12.100885607295114,2578.362386614493,2628.9564345566178,2623.2139271253936,44.39690429215683,0.7129585221241275,42.654502932667306,45.989936199545745,45.38639321078325,2.6293945169161304,0.10133850675004809,2.2931792038197867,2.8181363291352777,2.775204904284403,0.02018280619172604,0.00043333029939840516,0.0017373142219573963,0.46254490732197695,0.03480537591105781,-0.07890644468842112,-0.40016281403268295,1.010249902549265,0
PUMP-001,1779676680000,0.0,0.0,0.0,0.0,0.0,0.7507170093730476,0.01858408386196263,0.7071560422780288,0.7991658669433498,0.7760375462781529,30.123751739529613,0.5881404220823219,28.85177031196819,31.32767725842695,31.007980187729373,2598.8644265951275,16.05548855299117,2554.5806962278043,2626.47799722068,2624.2872319391995,45.70697594998471,0.9346057455624787,43.657342418639224,47.50939245321746,47.10744158742304,2.653273490608503,0.10530013621084774,2.427498815578612,2.8673267892910173,2.8138651656574045,0.029563770312216145,0.0005102324081951795,0.003300665097991024,1.3100716578278764,0.023878973692372796,0.1789284500591286,-3.8514955061414184,1.0209353141015298,0
PUMP-001,1779676740000,0.0,0.0,0.0,0.0,0.0,0.7560119241496079,0.03404390212400198,0.6809103148361514,0.8639825287698459,0.8282686018391285,30.42379933297294,0.9183988914053661,28.00286350046411,33.08655115213419,32.22879659755373,2627.0751717890234,81.35605512136463,2572.158516157899,2893.087296014042,2888.257972819762,47.47524712016186,1.1958312447666977,44.980998802328536,51.07284424786375,49.360505500106235,2.7438808835665265,0.11865093776394943,2.439539433578223,3.0059972803676698,2.925645300485357,0.039711813160879225,0.0029316866736980368,0.018083535914197008,1.768271170177151,0.09060739295802334,0.30004759344332754,28.210745193895946,1.0444618671631283,0
PUMP-001,1779676800000,0.0,0.0,0.0,0.0,0.0,0.8511360956430969,0.02084146085036763,0.8067580618272839,0.8885001905821734,0.882212895287966,33.03909113236273,0.6154871725402175,31.69227083022319,34.22550889998853,34.00900071432044,2896.4851139495527,14.20072096923031,2867.4270819775325,2925.949386069044,2920.0544344359605,51.41804162391384,0.8068107585689676,49.477293252380086,53.32628270216144,52.61001816708474,2.8996681124508186,0.11448692163462201,2.696869285336117,3.226514582946525,3.122927680259184,0.018278785878848076,0.00030803621482926536,-0.0007216122680295095,3.9427945037519763,0.15578722888429208,2.6152917993897873,269.4099421605292,1.0010985719855314,0
PUMP-001,1779676860000,0.0,0.0,0.0,0.0,0.0,0.8463410194181916,0.018134986733331714,0.804320611845037,0.8822861288631825,0.8723581621863302,32.96658604230151,0.5646734612284634,31.445217389046263,34.00078297891617,33.67932110280636,2899.6135810679452,13.157643126169742,2869.5426735324477,2927.082278330493,2918.9412365408275,52.53511750957778,0.7125915437664557,50.764107726869064,53.76745479037239,53.541428788176916,2.9341380473827225,0.10521092883822748,2.671725539059337,3.0927947561534315,3.0715198304356903,0.009909582560506813,0.0016362266946171604,-0.0010637471199922521,1.1170758856639438,0.03446993493190398,-0.0725050900612203,3.128467118392564,1.0119062259309173,0
PUMP-001,1779676920000,0.0,0.0,0.0,0.0,0.0,0.8519364475305277,0.01743072649830889,0.8060718039855866,0.893747561479795,0.8797719157671439,33.22886737978456,0.580056197395916,31.626232286723017,34.3188693180576,34.14664683943466,2901.143212140423,14.350977811600963,2871.5812017862586,2939.1671681607486,2926.4968070973923,53.56441369790923,0.83399470074482,51.91118758771665,55.952333159356144,54.72445028065189,2.9638333780552126,0.10665275183304068,2.7509890878978283,3.2829484150416057,3.1369839608513908,0.015758476931260382,0.00013142581983662975,0.004399291031132425,1.0292961883314504,0.029695330672490083,0.2622813374830528,1.5296310724779687,1.0216084280307245,0
PUMP-001,1779676980000,0.0,0.0,0.0,0.0,0.0,0.851625095371594,0.02298860377577245,0.7842582041243817,0.9103773380273216,0.8904171283109251,33.40641523174974,0.7128409690676778,31.53734029103857,35.366216107689844,34.82116649646381,2900.128341919258,17.17418039027838,2862.1019380276734,2939.185157333054,2928.5680395640843,54.342881626387666,0.8162552021055257,52.40342523223632,55.792765010044704,55.60559469973064,3.022761845840167,0.0940671577776926,2.843189875248755,3.354485574377353,3.1594905125391177,-0.005651775160033671,0.00018642251721366914,-0.00707303784719373,0.7784679284784346,0.0589284677849542,0.17754785196517986,-1.0148702211649834,1.042285184370347,0
PUMP-001,1779677040000,0.06666666666666667,0.2515488742932317,0.0,1.0,1.0,0.8462167812854453,0.021727419865240342,0.7939720078090595,0.8844679357232168,0.8741463286935219,33.409867217598205,0.6666648681070163,31.402513819427696,34.646180965138406,34.35990152430423,2901.0696452135726,15.956117315313698,2861.1135399001123,2933.0831009817325,2927.875647339289,54.16711358209394,0.7651604762737741,52.11825265453268,55.38604196104835,55.16160756122109,3.0575904175053834,0.10252965888182265,2.812892444128755,3.278156567274238,3.228039234455414,-0.008158957235934905,0.0011983052630157624,0.007858324711590986,-0.17576804429372572,0.03482857166521658,0.0034519858484642896,0.9413032943143662,1.0539524166879735,0
PUMP-001,1779677100000,1.0,0.0,1.0,1.0,1.0,0.8522954047204556,0.02141578527802464,0.7959518808865541,0.9128901366580692,0.8781669013902762,33.69920543628852,0.604733819555525,32.0534333705252,35.47706368516619,34.60184833976556,2902.4605596887427,17.05044190536046,2864.2660499304097,2939.7020879396487,2933.9652685490883,53.999344985890914,0.8417273791281645,51.44093729212445,55.60782490863395,55.3473777505475,3.087212931118719,0.1307568518544648,2.7337075222232525,3.4056439041030284,3.3011292649708124,-0.016762441637002957,-0.0011496721105376936,-0.009439307093620782,-0.1677685962030253,0.029622513613335677,0.28933821869031817,1.3909144751701206,1.0636533396327872,1
PUMP-001,1779677160000,1.0,0.0,1.0,1.0,1.0,0.8516132186764198,0.024164940026268275,0.795158639433216,0.9031446508388452,0.8878313080212137,34.08722517399327,2.402180164625323,32.5950638241344,51.5929340531833,35.064229511404065,2899.5223498619316,16.693958492886054,2868.914888360233,2936.6892501553757,2924.0818222916955,53.19173799098002,0.8524652199096019,50.75982059947293,54.96687882815933,54.547094623724306,3.188949546539121,0.5892508201484725,2.8178987438394807,7.587171443198686,3.3057937331981653,0.001057806738748304,-0.00421024124794736,-0.011174599279106317,-0.8076069949108913,0.10173661542040202,0.3880197377047452,-2.9382098268110894,1.099818543172267,1
PUMP-001,1779677220000,1.0,0.0,1.0,1.0,1.0,0.8540791501092878,0.020682283831340277,0.8030965819197344,0.9069089611898086,0.8847801961149261,33.93480994057332,0.5642930473616389,32.72621250502127,35.496220664440685,35.11085573268816,2903.1649574217663,16.301353420632722,2865.838781122878,2949.4471187479303,2927.949164559894,52.297445820760366,0.8095608463555575,50.17187951702447,54.86634645426065,53.502428033453725,3.1567412424787498,0.11729821601999657,2.921730266546995,3.492284618614411,3.353775469186222,-0.023509114829879173,0.0012485831963775483,-0.005511717528293158,-0.8942921702196571,-0.03220830406037134,-0.15241523341995133,3.642607559834687,1.0873443987618874,1
PUMP-001,1779677280000,1.0,0.0,1.0,1.0,1.0,0.8510463979307822,0.020768912179938065,0.7845799171199953,0.8893672365205453,0.8820509401709914,34.14649019938088,0.6781077158710641,32.35059117525516,35.52481568034869,35.17080330138811,2901.4218256884283,15.308968135466419,2865.469953333861,2941.3512946466394,2926.1804287751997,51.5973603195284,0.9460294613757959,49.13010037958708,53.81577121612735,53.21755942991187,3.1961405231823576,0.11158104562938216,2.91051256553019,3.4030782599088742,3.383056405328597,-0.010856084415275686,0.00017527478478899364,0.002887905652830259,-0.7000855012319676,0.039399280703607875,0.21168025880756147,-1.743131733338032,1.1015769555835078,1
PUMP-001,1779677340000,1.0,0.0,1.0,1.0,1.0,0.8568645491824228,0.015694271837809283,0.8370482799723623,0.87770517127501,0.8765251224473601,34.50059232594862,0.4767049436740387,33.75347172022457,34.98230712960722,34.9706947400384,2904.9594820365505,16.987290182368234,2881.7247382978653,2932.2469306047883,2926.4810179074925,51.32889226850524,1.0479520615221753,49.908194746272166,52.80336735822903,52.746767567408476,3.1776828588416985,0.1461547478047918,2.9372951301794,3.3780234107365263,3.3431991604246445,-0.22773509439740325,-0.013039604216664783,-0.07771164030402504,-0.26846805102315585,-0.018457664340659097,0.35410212656773865,3.5376563481222547,1.0938816133615537,1
